sec,miliampere
0.5314000,54.2795
0.5315000,54.2795
0.5316000,54.2795
0.5317000,54.2795
0.5318000,54.2795
0.5319000,54.2795
0.5320000,54.2795
0.5321000,54.2795
0.5322000,54.2795
0.5323000,54.2795
0.5324000,54.2795
0.5325000,54.2795
0.5326000,54.2795
0.5327000,54.2795
0.5328000,54.2795
0.5329000,54.2795
0.5330000,54.2795
0.5331000,54.2795
0.5332000,54.2795
0.5333000,54.2795
0.5334000,54.2795
0.5335000,54.2795
0.5336000,53.4539
0.5337000,25.3711
0.5338000,43.2174
0.5339000,54.3464
0.5340000,54.2795
0.5341000,54.2795
0.5342000,54.2795
0.5343000,53.6529
0.5344000,54.2795
0.5345000,54.7077
0.5346000,54.3249
0.5347000,54.2795
0.5348000,54.2795
0.5349000,54.2795
0.5350000,54.2795
0.5351000,54.2795
0.5352000,54.2795
0.5353000,54.2795
0.5354000,54.7770
0.5355000,54.2795
0.5356000,54.2795
0.5357000,54.8631
0.5358000,54.2795
0.5359000,54.2795
0.5360000,43.6400
0.5361000,54.2795
0.5362000,54.2795
0.5363000,54.2795
0.5364000,54.2795
0.5365000,54.2795
0.5366000,54.2795
0.5367000,54.2795
0.5368000,54.2795
0.5369000,54.2795
0.5370000,54.2795
0.5371000,54.2795
0.5372000,54.2795
0.5373000,54.2795
0.5374000,54.2795
0.5375000,54.2795
0.5376000,54.2795
0.5377000,54.2795
0.5378000,54.2795
0.5379000,54.6215
0.5380000,54.4111
0.5381000,54.2795
0.5382000,54.5354
0.5383000,54.4972
0.5384000,54.2795
0.5385000,54.2795
0.5386000,54.2795
0.5387000,54.2795
0.5388000,54.2795
0.5389000,54.5569
0.5390000,54.4757
0.5391000,54.2795
0.5392000,54.2795
0.5393000,54.2795
0.5394000,54.2795
0.5395000,54.2795
0.5396000,54.2795
0.5397000,54.7722
0.5398000,54.2795
0.5399000,54.2795
0.5400000,54.2795
0.5401000,54.2795
0.5402000,54.2795
0.5403000,54.6000
0.5404000,54.4326
0.5405000,54.2795
0.5406000,54.2795
0.5407000,54.2795
0.5408000,54.2795
0.5409000,54.2795
0.5410000,54.6215
0.5411000,54.4111
0.5412000,54.2795
0.5413000,54.2795
0.5414000,54.2795
0.5415000,54.2795
0.5416000,54.2795
0.5417000,54.2795
0.5418000,54.2795
0.5419000,54.2795
0.5420000,47.8998
0.5421000,50.2376
0.5422000,54.2820
0.5423000,54.2795
0.5424000,54.2795
0.5425000,54.2795
0.5426000,54.2795
0.5427000,54.2795
0.5428000,54.7721
0.5429000,54.2795
0.5430000,54.2795
0.5431000,54.2795
0.5432000,54.2795
0.5433000,38.0934
0.5434000,53.2122
0.5435000,54.4327
0.5436000,54.9063
0.5437000,54.5138
0.5438000,40.3936
0.5439000,33.5009
0.5440000,45.8300
0.5441000,42.9065
0.5442000,54.4112
0.5443000,35.3458
0.5444000,32.1573
0.5445000,47.1066
0.5446000,31.7883
0.5447000,31.9180
0.5448000,30.5593
0.5449000,32.4841
0.5450000,33.3480
0.5451000,54.6695
0.5452000,37.7922
0.5453000,30.2579
0.5454000,54.2795
0.5455000,54.2795
0.5456000,54.2795
0.5457000,34.6012
0.5458000,44.1189
0.5459000,34.0530
0.5460000,54.9278
0.5461000,47.0468
0.5462000,45.4100
0.5463000,54.2795
0.5464000,36.9764
0.5465000,54.2795
0.5466000,36.2861
0.5467000,54.2795
0.5468000,53.1083
0.5469000,53.5107
0.5470000,30.6996
0.5471000,37.8130
0.5472000,54.6050
0.5473000,54.2795
0.5474000,52.2950
0.5475000,31.6459
0.5476000,46.2195
0.5477000,33.0526
0.5478000,48.1723
0.5479000,31.7089
0.5480000,29.5820
0.5481000,51.3559
0.5482000,31.2000
0.5483000,34.4161
0.5484000,34.9293
0.5485000,48.0651
0.5486000,44.3942
0.5487000,35.1843
0.5488000,50.6029
0.5489000,41.3803
0.5490000,37.0410
0.5491000,54.2606
0.5492000,47.2319
0.5493000,40.9075
0.5494000,33.6010
0.5495000,54.8203
0.5496000,54.2795
0.5497000,54.7935
0.5498000,54.2795
0.5499000,54.5137
0.5500000,39.5414
0.5501000,31.5444
0.5502000,54.2795
0.5503000,46.0759
0.5504000,33.9790
0.5505000,54.2795
0.5506000,54.2795
0.5507000,54.2795
0.5508000,36.9135
0.5509000,48.3438
0.5510000,44.0027
0.5511000,34.3351
0.5512000,31.7580
0.5513000,41.4358
0.5514000,33.6720
0.5515000,54.1872
0.5516000,54.2795
0.5517000,54.2795
0.5518000,33.4503
0.5519000,51.4447
0.5520000,44.3272
0.5521000,54.2795
0.5522000,30.6141
0.5523000,46.5493
0.5524000,54.2795
0.5525000,54.2795
0.5526000,49.5987
0.5527000,41.4372
0.5528000,54.2795
0.5529000,54.2795
0.5530000,54.2795
0.5531000,54.2795
0.5532000,54.2795
0.5533000,54.2795
0.5534000,54.2795
0.5535000,53.7440
0.5536000,54.2795
0.5537000,54.2795
0.5538000,54.2795
0.5539000,54.2795
0.5540000,54.2795
0.5541000,54.2795
0.5542000,54.2795
0.5543000,54.8634
0.5544000,54.2795
0.5545000,54.2795
0.5546000,54.2795
0.5547000,54.2795
0.5548000,54.2795
0.5549000,54.2795
0.5550000,54.2795
0.5551000,54.2795
0.5552000,54.2795
0.5553000,54.2795
0.5554000,54.2795
0.5555000,54.2795
0.5556000,54.2795
0.5557000,54.2795
0.5558000,54.2795
0.5559000,54.2795
0.5560000,54.2795
0.5561000,54.2795
0.5562000,54.2795
0.5563000,54.2795
0.5564000,54.4275
0.5565000,54.6051
0.5566000,54.2795
0.5567000,54.2795
0.5568000,54.2795
0.5569000,54.2795
0.5570000,54.2795
0.5571000,54.4490
0.5572000,54.5836
0.5573000,54.2795
0.5574000,54.8635
0.5575000,54.2795
0.5576000,54.2795
0.5577000,54.2795
0.5578000,54.2795
0.5579000,54.6642
0.5580000,54.3684
0.5581000,54.2795
0.5582000,54.2795
0.5583000,54.2795
0.5584000,54.2795
0.5585000,54.2795
0.5586000,54.2795
0.5587000,54.2795
0.5588000,54.8204
0.5589000,54.2795
0.5590000,54.2795
0.5591000,54.2795
0.5592000,54.0455
0.5593000,54.4677
0.5594000,54.3253
0.5595000,54.9468
0.5596000,54.6052
0.5597000,54.2795
0.5598000,54.2795
0.5599000,54.5350
0.5600000,54.4975
0.5601000,54.2795
0.5602000,54.2795
0.5603000,54.2795
0.5604000,54.2795
0.5605000,54.2795
0.5606000,54.5566
0.5607000,54.4760
0.5608000,54.2795
0.5609000,54.2795
0.5610000,54.2795
0.5611000,54.2795
0.5612000,54.3843
0.5613000,54.6483
0.5614000,54.2795
0.5615000,54.2795
0.5616000,54.2795
0.5617000,54.2795
0.5618000,54.2795
0.5619000,54.2795
0.5620000,54.2795
0.5621000,54.7933
0.5622000,54.2795
0.5623000,54.2795
0.5624000,54.2795
0.5625000,54.2795
0.5626000,54.7990
0.5627000,54.2795
0.5628000,54.2795
0.5629000,54.2795
0.5630000,54.2795
0.5631000,54.2795
0.5632000,54.2795
0.5633000,54.2795
0.5634000,54.6426
0.5635000,54.3900
0.5636000,54.2795
0.5637000,54.2795
0.5638000,54.7502
0.5639000,54.2823
0.5640000,54.2795
0.5641000,54.2795
0.5642000,54.2795
0.5643000,54.2795
0.5644000,54.5780
0.5645000,54.4546
0.5646000,54.2982
0.5647000,54.7344
0.5648000,54.2795
0.5649000,54.2795
0.5650000,54.2795
0.5651000,54.2795
0.5652000,54.2795
0.5653000,54.3197
0.5654000,54.7129
0.5655000,54.2795
0.5656000,54.2795
0.5657000,54.2795
0.5658000,54.2795
0.5659000,54.2795
0.5660000,54.8851
0.5661000,54.2795
0.5662000,44.3976
0.5663000,31.2401
0.5664000,53.7815
0.5665000,54.2795
0.5666000,54.2795
0.5667000,54.8636
0.5668000,54.2795
0.5669000,54.7502
0.5670000,54.2824
0.5671000,54.2795
0.5672000,54.2795
0.5673000,54.8578
0.5674000,54.2795
0.5675000,54.5780
0.5676000,54.4546
0.5677000,54.2795
0.5678000,54.2795
0.5679000,54.2795
0.5680000,54.2795
0.5681000,54.8206
0.5682000,54.2795
0.5683000,54.2795
0.5684000,54.2795
0.5685000,54.2795
0.5686000,54.2795
0.5687000,54.2795
0.5688000,39.2409
0.5689000,40.5942
0.5690000,54.2795
0.5691000,54.2795
0.5692000,54.5349
0.5693000,54.9468
0.5694000,54.3040
0.5695000,54.2795
0.5696000,54.2795
0.5697000,54.2795
0.5698000,54.2795
0.5699000,54.5564
0.5700000,54.4762
0.5701000,54.2795
0.5702000,54.2795
0.5703000,54.6640
0.5704000,54.3686
0.5705000,54.3842
0.5706000,54.6484
0.5707000,54.2795
0.5708000,54.2795
0.5709000,54.4918
0.5710000,54.5408
0.5711000,54.2795
0.5712000,53.6486
0.5713000,52.5425
0.5714000,54.2795
0.5715000,54.2795
0.5716000,54.2795
0.5717000,54.2795
0.5718000,54.2795
0.5719000,54.2795
0.5720000,54.2795
0.5721000,54.2795
0.5722000,54.2795
0.5723000,54.2795
0.5724000,54.2795
0.5725000,54.2795
0.5726000,54.2795
0.5727000,54.2795
0.5728000,54.2795
0.5729000,54.2795
0.5730000,54.2795
0.5731000,54.2795
0.5732000,54.2795
0.5733000,54.2795
0.5734000,54.2795
0.5735000,54.2795
0.5736000,54.2795
0.5737000,54.2795
0.5738000,54.2795
0.5739000,54.2795
0.5740000,54.2795
0.5741000,54.2795
0.5742000,54.2795
0.5743000,54.4056
0.5744000,54.6270
0.5745000,54.2795
0.5746000,53.8793
0.5747000,49.9437
0.5748000,54.2795
0.5749000,54.2795
0.5750000,54.2795
0.5751000,54.2795
0.5752000,54.2795
0.5753000,54.3410
0.5754000,54.9468
0.5755000,54.4978
0.5756000,54.2795
0.5757000,54.2795
0.5758000,54.2795
0.5759000,54.2795
0.5760000,54.2795
0.5761000,54.5563
0.5762000,54.4763
0.5763000,54.2795
0.5764000,54.2795
0.5765000,54.2795
0.5766000,54.2795
0.5767000,54.2795
0.5768000,54.2795
0.5769000,54.2795
0.5770000,54.2795
0.5771000,54.2795
0.5772000,54.2795
0.5773000,54.2795
0.5774000,54.8208
0.5775000,54.2795
0.5776000,54.2795
0.5777000,54.2795
0.5778000,54.2795
0.5779000,54.2795
0.5780000,51.1735
0.5781000,28.9787
0.5782000,47.7595
0.5783000,54.2795
0.5784000,54.2795
0.5785000,54.2795
0.5786000,54.2795
0.5787000,54.2795
0.5788000,54.2795
0.5789000,54.2795
0.5790000,54.2795
0.5791000,54.8638
0.5792000,54.2795
0.5793000,54.2795
0.5794000,54.2795
0.5795000,54.2795
0.5796000,54.2795
0.5797000,54.2795
0.5798000,54.2795
0.5799000,54.2795
0.5800000,54.2795
0.5801000,54.2795
0.5802000,54.2795
0.5803000,54.2795
0.5804000,54.2795
0.5805000,54.8208
0.5806000,54.2795
0.5807000,54.2795
0.5808000,54.2795
0.5809000,54.5132
0.5810000,54.5194
0.5811000,54.2795
0.5812000,54.2795
0.5813000,54.6208
0.5814000,54.9468
0.5815000,29.4373
0.5816000,54.2795
0.5817000,54.2795
0.5818000,54.2795
0.5819000,54.2795
0.5820000,54.2795
0.5821000,54.2795
0.5822000,54.9468
0.5823000,54.6701
0.5824000,54.2795
0.5825000,54.2795
0.5826000,54.2795
0.5827000,54.2795
0.5828000,54.2795
0.5829000,54.2795
0.5830000,54.2795
0.5831000,54.2795
0.5832000,54.2795
0.5833000,54.2795
0.5834000,54.2795
0.5835000,54.2795
0.5836000,54.2795
0.5837000,54.2795
0.5838000,54.2795
0.5839000,54.2396
0.5840000,53.8458
0.5841000,54.2795
0.5842000,54.2795
0.5843000,54.2795
0.5844000,54.2795
0.5845000,54.2795
0.5846000,54.2795
0.5847000,54.2795
0.5848000,54.2795
0.5849000,33.0737
0.5850000,54.2795
0.5851000,54.2795
0.5852000,54.2795
0.5853000,54.2795
0.5854000,54.2795
0.5855000,54.2795
0.5856000,54.9436
0.5857000,54.2795
0.5858000,54.2795
0.5859000,54.2795
0.5860000,54.2795
0.5861000,54.2795
0.5862000,54.2795
0.5863000,54.2795
0.5864000,54.2795
0.5865000,54.2795
0.5866000,54.8790
0.5867000,54.2795
0.5868000,54.2795
0.5869000,54.2795
0.5870000,54.9070
0.5871000,54.2795
0.5872000,54.2795
0.5873000,54.2795
0.5874000,54.4269
0.5875000,54.9468
0.5876000,54.4119
0.5877000,54.2795
0.5878000,54.2795
0.5879000,54.2795
0.5880000,54.2795
0.5881000,54.2795
0.5882000,54.6422
0.5883000,54.3904
0.5884000,54.2795
0.5885000,54.2795
0.5886000,54.2795
0.5887000,54.2795
0.5888000,54.7564
0.5889000,54.2795
0.5890000,54.2795
0.5891000,54.2795
0.5892000,54.2795
0.5893000,54.2795
0.5894000,53.5500
0.5895000,36.0652
0.5896000,54.2795
0.5897000,54.8790
0.5898000,54.2795
0.5899000,54.5991
0.5900000,54.4335
0.5901000,54.2795
0.5902000,54.2795
0.5903000,54.2795
0.5904000,54.2795
0.5905000,54.4269
0.5906000,54.6057
0.5907000,54.2795
0.5908000,54.2795
0.5909000,54.2795
0.5910000,54.2795
0.5911000,54.2795
0.5912000,54.2795
0.5913000,54.2795
0.5914000,54.2795
0.5915000,54.3623
0.5916000,54.6703
0.5917000,54.2795
0.5918000,54.2795
0.5919000,54.2795
0.5920000,46.9806
0.5921000,52.5801
0.5922000,54.2795
0.5923000,54.2795
0.5924000,54.2795
0.5925000,54.2795
0.5926000,54.2795
0.5927000,54.2795
0.5928000,54.2795
0.5929000,53.7380
0.5930000,54.2795
0.5931000,54.2795
0.5932000,52.6121
0.5933000,36.2893
0.5934000,54.5197
0.5935000,54.2795
0.5936000,54.2795
0.5937000,54.2795
0.5938000,54.2795
0.5939000,54.2795
0.5940000,54.5345
0.5941000,54.9468
0.5942000,53.6620
0.5943000,54.2795
0.5944000,54.2795
0.5945000,35.9208
0.5946000,52.4649
0.5947000,32.7150
0.5948000,46.9859
0.5949000,31.7051
0.5950000,47.6170
0.5951000,44.3662
0.5952000,54.2795
0.5953000,31.6943
0.5954000,37.3231
0.5955000,44.0938
0.5956000,53.8443
0.5957000,40.1703
0.5958000,50.3537
0.5959000,54.2795
0.5960000,37.6164
0.5961000,54.6273
0.5962000,37.3425
0.5963000,52.9712
0.5964000,39.9592
0.5965000,54.2795
0.5966000,32.5490
0.5967000,54.7996
0.5968000,54.2795
0.5969000,54.2795
0.5970000,54.2795
0.5971000,45.6128
0.5972000,46.8439
0.5973000,36.2927
0.5974000,38.3260
0.5975000,54.6420
0.5976000,54.3906
0.5977000,54.2795
0.5978000,54.2795
0.5979000,38.2941
0.5980000,30.9261
0.5981000,47.8091
0.5982000,44.6476
0.5983000,38.6792
0.5984000,30.6721
0.5985000,33.2227
0.5986000,30.6420
0.5987000,54.2795
0.5988000,54.2795
0.5989000,41.7071
0.5990000,52.7697
0.5991000,29.4235
0.5992000,38.6179
0.5993000,52.4297
0.5994000,34.8195
0.5995000,47.0461
0.5996000,46.8314
0.5997000,33.7925
0.5998000,49.4996
0.5999000,42.5300
0.6000000,35.0302
0.6001000,31.5289
0.6002000,37.2939
0.6003000,36.8400
0.6004000,43.1520
0.6005000,48.7949
0.6006000,41.9553
0.6007000,50.5015
0.6008000,54.2795
0.6009000,54.2795
0.6010000,36.8856
0.6011000,48.8396
0.6012000,48.0978
0.6013000,44.3624
0.6014000,54.2795
0.6015000,30.1512
0.6016000,30.7796
0.6017000,48.4809
0.6018000,54.2795
0.6019000,54.2795
0.6020000,39.2757
0.6021000,52.3595
0.6022000,35.8623
0.6023000,47.2528
0.6024000,50.8871
0.6025000,31.0413
0.6026000,40.3897
0.6027000,39.3337
0.6028000,30.9227
0.6029000,49.3545
0.6030000,42.5426
0.6031000,36.2341
0.6032000,52.2647
0.6033000,31.7478
0.6034000,37.6508
0.6035000,53.7783
0.6036000,37.3253
0.6037000,54.2795
0.6038000,54.2795
0.6039000,34.9822
0.6040000,54.2795
0.6041000,54.2795
0.6042000,54.2795
0.6043000,54.2795
0.6044000,54.2795
0.6045000,54.2795
0.6046000,54.2795
0.6047000,54.2795
0.6048000,54.2795
0.6049000,54.9289
0.6050000,54.2795
0.6051000,54.2795
0.6052000,54.2795
0.6053000,54.2795
0.6054000,54.5988
0.6055000,54.4338
0.6056000,54.2795
0.6057000,54.2795
0.6058000,54.2795
0.6059000,54.2795
0.6060000,54.2795
0.6061000,54.6204
0.6062000,54.4122
0.6063000,53.6732
0.6064000,54.2795
0.6065000,54.2795
0.6066000,54.2795
0.6067000,54.2795
0.6068000,54.2795
0.6069000,54.2795
0.6070000,54.2795
0.6071000,54.5558
0.6072000,54.4768
0.6073000,54.2795
0.6074000,54.4696
0.6075000,54.5629
0.6076000,54.2795
0.6077000,54.2795
0.6078000,54.2795
0.6079000,54.2795
0.6080000,54.2795
0.6081000,54.2795
0.6082000,54.2795
0.6083000,54.2795
0.6084000,54.2795
0.6085000,54.2795
0.6086000,53.7665
0.6087000,54.2795
0.6088000,54.2795
0.6089000,54.2795
0.6090000,54.2795
0.6091000,54.2795
0.6092000,54.2795
0.6093000,54.2795
0.6094000,54.2795
0.6095000,54.2795
0.6096000,54.2795
0.6097000,54.2795
0.6098000,54.2795
0.6099000,54.2795
0.6100000,54.2795
0.6101000,54.2795
0.6102000,54.2795
0.6103000,54.2795
0.6104000,54.2795
0.6105000,54.2795
0.6106000,54.2795
0.6107000,54.2795
0.6108000,54.2795
0.6109000,54.2795
0.6110000,54.2795
0.6111000,54.2795
0.6112000,54.2795
0.6113000,54.2795
0.6114000,54.8786
0.6115000,54.2795
0.6116000,54.2795
0.6117000,54.2795
0.6118000,54.2795
0.6119000,54.2795
0.6120000,54.2795
0.6121000,54.2795
0.6122000,54.2795
0.6123000,54.2795
0.6124000,54.2795
0.6125000,54.2795
0.6126000,54.2795
0.6127000,54.2795
0.6128000,54.9216
0.6129000,54.2795
0.6130000,54.2795
0.6131000,54.2795
0.6132000,54.2795
0.6133000,54.2795
0.6134000,54.2795
0.6135000,54.9431
0.6136000,54.2795
0.6137000,54.2795
0.6138000,54.2795
0.6139000,54.2795
0.6140000,54.2795
0.6141000,54.2795
0.6142000,54.2973
0.6143000,54.7353
0.6144000,54.2795
0.6145000,54.2795
0.6146000,54.2795
0.6147000,54.2795
0.6148000,54.7924
0.6149000,54.2795
0.6150000,54.2795
0.6151000,54.2795
0.6152000,53.6589
0.6153000,54.2795
0.6154000,54.2795
0.6155000,54.2795
0.6156000,54.2795
0.6157000,54.2795
0.6158000,54.2795
0.6159000,54.2795
0.6160000,54.2795
0.6161000,54.2795
0.6162000,54.2795
0.6163000,54.2795
0.6164000,54.2795
0.6165000,54.2795
0.6166000,54.2795
0.6167000,54.2795
0.6168000,54.2795
0.6169000,54.8570
0.6170000,54.2795
0.6171000,54.2795
0.6172000,48.8746
0.6173000,38.8420
0.6174000,32.6331
0.6175000,31.9247
0.6176000,52.3656
0.6177000,54.2795
0.6178000,54.2795
0.6179000,54.2795
0.6180000,54.9076
0.6181000,54.2795
0.6182000,54.2795
0.6183000,54.2795
0.6184000,54.2795
0.6185000,54.2795
0.6186000,54.2795
0.6187000,54.2795
0.6188000,54.2795
0.6189000,54.2795
0.6190000,54.2795
0.6191000,54.2795
0.6192000,54.2795
0.6193000,54.2795
0.6194000,54.2795
0.6195000,54.2795
0.6196000,54.2795
0.6197000,54.2795
0.6198000,54.2795
0.6199000,44.3040
0.6200000,52.5189
0.6201000,54.3833
0.6202000,54.6493
0.6203000,54.2795
0.6204000,54.2795
0.6205000,54.2795
0.6206000,54.2795
0.6207000,54.2795
0.6208000,54.2795
0.6209000,54.2795
0.6210000,54.2795
0.6211000,54.2795
0.6212000,54.2795
0.6213000,54.2795
0.6214000,54.2795
0.6215000,54.2795
0.6216000,54.2795
0.6217000,54.2795
0.6218000,54.3402
0.6219000,54.6924
0.6220000,54.2795
0.6221000,54.2795
0.6222000,54.2795
0.6223000,54.2795
0.6224000,50.3886
0.6225000,54.2795
0.6226000,54.2795
0.6227000,54.2795
0.6228000,53.6160
0.6229000,54.7570
0.6230000,54.6631
0.6231000,54.3695
0.6232000,54.8431
0.6233000,54.2795
0.6234000,54.2795
0.6235000,54.2795
0.6236000,54.2795
0.6237000,54.2795
0.6238000,54.2795
0.6239000,54.2795
0.6240000,54.2795
0.6241000,54.2795
0.6242000,54.2795
0.6243000,54.5124
0.6244000,54.9468
0.6245000,54.3264
0.6246000,54.2795
0.6247000,54.2795
0.6248000,54.2795
0.6249000,54.2795
0.6250000,54.2795
0.6251000,54.2795
0.6252000,54.2795
0.6253000,54.4478
0.6254000,54.5848
0.6255000,54.2795
0.6256000,53.6944
0.6257000,54.2795
0.6258000,35.0227
0.6259000,54.1189
0.6260000,54.2795
0.6261000,54.2795
0.6262000,54.2795
0.6263000,54.2795
0.6264000,54.2795
0.6265000,54.2795
0.6266000,54.2795
0.6267000,54.2795
0.6268000,54.2795
0.6269000,54.2795
0.6270000,54.2795
0.6271000,54.2795
0.6272000,54.2795
0.6273000,54.2795
0.6274000,54.2795
0.6275000,54.7061
0.6276000,54.3265
0.6277000,54.2795
0.6278000,54.2795
0.6279000,54.8137
0.6280000,54.2795
0.6281000,54.2795
0.6282000,54.2795
0.6283000,54.2795
0.6284000,54.2795
0.6285000,54.6415
0.6286000,54.3911
0.6287000,54.2795
0.6288000,54.2795
0.6289000,54.2795
0.6290000,54.2795
0.6291000,52.4798
0.6292000,34.3826
0.6293000,50.9832
0.6294000,54.2795
0.6295000,54.2795
0.6296000,54.2795
0.6297000,54.2970
0.6298000,54.7355
0.6299000,54.2795
0.6300000,54.2795
0.6301000,54.2795
0.6302000,54.2795
0.6303000,54.2795
0.6304000,54.9078
0.6305000,54.2795
0.6306000,54.2795
0.6307000,54.2795
0.6308000,54.2795
0.6309000,54.2795
0.6310000,54.2795
0.6311000,54.2795
0.6312000,54.2795
0.6313000,54.2795
0.6314000,54.2795
0.6315000,54.2795
0.6316000,54.2795
0.6317000,54.2795
0.6318000,54.2795
0.6319000,54.2795
0.6320000,54.2795
0.6321000,54.2795
0.6322000,54.2795
0.6323000,54.2795
0.6324000,54.2795
0.6325000,43.8307
0.6326000,26.9187
0.6327000,47.0532
0.6328000,54.2795
0.6329000,54.2795
0.6330000,54.2795
0.6331000,54.2795
0.6332000,54.2795
0.6333000,54.5984
0.6334000,54.4342
0.6335000,54.2795
0.6336000,54.2795
0.6337000,54.2795
0.6338000,54.2795
0.6339000,54.2795
0.6340000,54.2795
0.6341000,54.2795
0.6342000,54.2795
0.6343000,54.2795
0.6344000,54.2795
0.6345000,54.2795
0.6346000,54.7787
0.6347000,54.2795
0.6348000,54.2795
0.6349000,54.2795
0.6350000,54.2795
0.6351000,54.2795
0.6352000,53.6162
0.6353000,54.2795
0.6354000,54.2795
0.6355000,54.2795
0.6356000,54.8433
0.6357000,54.2795
0.6358000,54.2795
0.6359000,53.9307
0.6360000,45.1563
0.6361000,54.2795
0.6362000,54.2795
0.6363000,54.2795
0.6364000,54.2795
0.6365000,54.2795
0.6366000,54.2795
0.6367000,54.2795
0.6368000,54.2795
0.6369000,54.2795
0.6370000,54.8003
0.6371000,54.2795
0.6372000,39.3257
0.6373000,54.2795
0.6374000,54.2795
0.6375000,54.2795
0.6376000,54.2795
0.6377000,54.2795
0.6378000,54.2795
0.6379000,54.2795
0.6380000,54.2795
0.6381000,54.2795
0.6382000,54.2795
0.6383000,50.3003
0.6384000,54.2795
0.6385000,54.2795
0.6386000,54.2795
0.6387000,54.2795
0.6388000,54.5767
0.6389000,54.4559
0.6390000,54.2795
0.6391000,54.2795
0.6392000,54.2795
0.6393000,54.2795
0.6394000,54.8218
0.6395000,54.2795
0.6396000,54.2795
0.6397000,54.9079
0.6398000,54.2795
0.6399000,54.2795
0.6400000,54.8996
0.6401000,54.2795
0.6402000,54.2795
0.6403000,54.2795
0.6404000,54.2795
0.6405000,54.2795
0.6406000,54.2795
0.6407000,54.9211
0.6408000,54.2795
0.6409000,54.2795
0.6410000,54.8350
0.6411000,54.2795
0.6412000,54.2795
0.6413000,54.2795
0.6414000,54.2795
0.6415000,54.2795
0.6416000,54.2795
0.6417000,54.2795
0.6418000,54.2795
0.6419000,54.5767
0.6420000,54.9468
0.6421000,54.2795
0.6422000,54.2795
0.6423000,54.2795
0.6424000,54.2795
0.6425000,54.8219
0.6426000,54.2795
0.6427000,54.7919
0.6428000,54.2795
0.6429000,54.2795
0.6430000,54.2795
0.6431000,39.3978
0.6432000,54.2795
0.6433000,54.6197
0.6434000,54.4129
0.6435000,53.6725
0.6436000,54.5336
0.6437000,54.4990
0.6438000,54.2795
0.6439000,54.2795
0.6440000,54.2795
0.6441000,54.2795
0.6442000,53.7882
0.6443000,44.4875
0.6444000,48.9341
0.6445000,54.2795
0.6446000,54.2795
0.6447000,54.2795
0.6448000,54.2795
0.6449000,54.2795
0.6450000,54.2795
0.6451000,54.2795
0.6452000,54.2795
0.6453000,54.2795
0.6454000,54.2795
0.6455000,48.8930
0.6456000,53.4052
0.6457000,51.8387
0.6458000,54.2795
0.6459000,32.9090
0.6460000,47.3035
0.6461000,33.8331
0.6462000,31.1120
0.6463000,30.6299
0.6464000,29.9282
0.6465000,49.4759
0.6466000,54.2795
0.6467000,45.3878
0.6468000,46.5954
0.6469000,54.2795
0.6470000,36.8005
0.6471000,54.2795
0.6472000,36.5061
0.6473000,51.9885
0.6474000,43.3098
0.6475000,43.4855
0.6476000,54.1808
0.6477000,32.3479
0.6478000,31.1939
0.6479000,50.8441
0.6480000,35.1035
0.6481000,54.2795
0.6482000,54.2795
0.6483000,53.7455
0.6484000,34.2250
0.6485000,46.9259
0.6486000,33.9323
0.6487000,34.7501
0.6488000,54.2795
0.6489000,54.2795
0.6490000,52.9236
0.6491000,31.6202
0.6492000,34.6296
0.6493000,52.9530
0.6494000,32.4038
0.6495000,44.1483
0.6496000,54.4130
0.6497000,54.2795
0.6498000,45.6437
0.6499000,46.8131
0.6500000,54.2795
0.6501000,30.2596
0.6502000,31.8958
0.6503000,32.7008
0.6504000,47.4821
0.6505000,35.2880
0.6506000,35.8441
0.6507000,54.1492
0.6508000,37.0737
0.6509000,54.2795
0.6510000,54.2795
0.6511000,34.0132
0.6512000,39.7408
0.6513000,49.1590
0.6514000,54.2795
0.6515000,46.8976
0.6516000,30.1134
0.6517000,30.1864
0.6518000,36.3757
0.6519000,54.2795
0.6520000,36.3497
0.6521000,54.2795
0.6522000,46.6094
0.6523000,39.0761
0.6524000,53.4732
0.6525000,49.3869
0.6526000,30.6082
0.6527000,32.6576
0.6528000,32.1370
0.6529000,35.7476
0.6530000,34.6485
0.6531000,30.2554
0.6532000,37.2962
0.6533000,54.2795
0.6534000,54.2795
0.6535000,34.9540
0.6536000,54.2795
0.6537000,38.7960
0.6538000,54.1344
0.6539000,31.2114
0.6540000,31.0215
0.6541000,51.2021
0.6542000,30.2554
0.6543000,40.9464
0.6544000,54.2795
0.6545000,28.9207
0.6546000,36.9333
0.6547000,39.7139
0.6548000,34.4438
0.6549000,49.4144
0.6550000,40.6743
0.6551000,54.2795
0.6552000,54.9082
0.6553000,54.2795
0.6554000,54.2795
0.6555000,54.2795
0.6556000,54.8006
0.6557000,54.2795
0.6558000,54.2795
0.6559000,54.2795
0.6560000,54.2795
0.6561000,54.2795
0.6562000,54.2795
0.6563000,54.2795
0.6564000,54.2795
0.6565000,54.2795
0.6566000,54.2795
0.6567000,54.2795
0.6568000,54.2795
0.6569000,54.2795
0.6570000,54.9468
0.6571000,54.5638
0.6572000,54.2795
0.6573000,54.3827
0.6574000,54.6499
0.6575000,54.2795
0.6576000,54.2966
0.6577000,54.7360
0.6578000,54.2795
0.6579000,54.2795
0.6580000,54.2795
0.6581000,54.5979
0.6582000,54.4347
0.6583000,54.2795
0.6584000,54.0472
0.6585000,54.0382
